workerId	definition	coding	correct	confidence	familiarity	reactionTime	length	word	speakMaori	compMaori	maoriProf	age	gender	ethnicity	education	children	maoriList	place	duration	firstLang	firstLangCountry	anyOtherLangs	hawaii	anyPolynesian	whichPolynesian	impairments	maoriExpo	score	n.neighbors	mean.neighbor.logfreq	familiarity.latent
f771fadb			FALSE	1	4.35643564356436	2.601	3	nui	1	1	2	18-29	M	Non M	undergraduate	No	5	south	long	English	NZ	None	No	No	None	No	7	-0.87640825	10	3.159	3.9021190231311933
159e6e0d			FALSE	1	4.35643564356436	5.166	3	nui	1	1	2	18-29	F	Non M	graduate	No	7	south	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
8375628e			FALSE	1	4.35643564356436	3.817	3	nui	0	0	0	18-29	M	Non M	high	No	0	south	long	English	NZ	None	No	No	None	No	4	-0.87640825	10	3.159	3.9021190231311933
f84caf57			FALSE	1	4.35643564356436	3.114	3	nui	1	1	2	30-39	F	Non M	undergraduate	No	6	south	short	English	NZ	None	No	No	None	No	7	-0.87640825	10	3.159	3.9021190231311933
d7fa28f6			FALSE	1	4.35643564356436	5.576	3	nui	1	1	2	30-39	F	Non M	graduate	No	9	north	long	English	NZ	None	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
c93ecb8e	No	incorrect	FALSE	1	4.35643564356436	8.408	3	nui	0	0	0	50-59	M	Non M	high	No	3	north	long	English	NZ	None	No	No	None	No	3	-0.87640825	10	3.159	3.9021190231311933
ee7100d4	Big	correct	TRUE	1	4.35643564356436	5.352	3	nui	1	1	2	40-49	F	Non M	high	Yes	6	north	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
23bebf1a	big	correct	TRUE	5	4.35643564356436	4.616	3	nui	1	1	2	40-49	F	Non M	undergraduate	No	8	north	long	English	NZ	None	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
9956288e	Big	correct	TRUE	5	4.35643564356436	8.604	3	nui	1	1	2	+60	M	Non M	graduate	No	5	north	long	English	NZ	deu	No	No	None	No	9	-0.87640825	10	3.159	3.9021190231311933
d03b874f			FALSE	1	4.35643564356436	11.373	3	nui	1	1	2	30-39	M	Non M	graduate	No	7	south	long	English	NZ	None	No	No	None	No	10	-0.87640825	10	3.159	3.9021190231311933
0adeeb30			FALSE	1	4.35643564356436	5.15	3	nui	0	0	0	50-59	F	Non M	graduate	No	0	overseas	long	English	NZ	None	No	No	None	No	2	-0.87640825	10	3.159	3.9021190231311933
c689413d	a suffix? to mean 'big' I think	correct	TRUE	3	4.35643564356436	43.567	3	nui	1	1	2	30-39	F	Non M	graduate	Yes	6	south	long	French	Other	None	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
e01cf2db	Big	correct	TRUE	5	4.35643564356436	5.113	3	nui	1	2	3	30-39	F	Non M	undergraduate	Yes	9	north	long	English	NZ	None	No	No	None	No	9	-0.87640825	10	3.159	3.9021190231311933
dd095791			FALSE	1	4.35643564356436	5.44	3	nui	1	0	1	18-29	F	Non M	high	Yes	1	south	long	English	NZ	None	No	No	None	No	5	-0.87640825	10	3.159	3.9021190231311933
38a2dff5	Big	correct	TRUE	4	4.35643564356436	5.142	3	nui	1	1	2	30-39	M	Non M	undergraduate	Yes	4	north	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
8e7032ef			FALSE	2	4.35643564356436	19.459	3	nui	1	1	2	30-39	F	Non M	high	Yes	4	south	long	English	NZ	None	No	No	None	No	10	-0.87640825	10	3.159	3.9021190231311933
c369511b	Water	incorrect	FALSE	2	4.35643564356436	20.529	3	nui	1	1	2	18-29	M	Non M	undergraduate	No	3	south	long	English	NZ	None	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
d36862f3			FALSE	1	4.35643564356436	3.533	3	nui	0	1	1	30-39	F	Non M	high	No	2	north	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
8fc509b9			FALSE	1	4.35643564356436	12.443	3	nui	1	1	2	40-49	F	Non M	graduate	Yes	7	south	long	English	NZ	None	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
167b21f9	big	correct	TRUE	5	4.35643564356436	18.537	3	nui	2	2	4	18-29	F	Non M	undergraduate	No	9	south	long	English	Other	cmn	No	No	None	No	10	-0.87640825	10	3.159	3.9021190231311933
a12e93cc	Big	correct	TRUE	3	4.35643564356436	12.105	3	nui	1	1	2	40-49	F	Non M	undergraduate	No	7	north	long	English	NZ	fra	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
e3b28cc0			FALSE	1	4.35643564356436	4.036	3	nui	1	1	2	18-29	F	Non M	undergraduate	No	3	south	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
aa592fef	Big		FALSE	4	4.35643564356436	4.917	3	nui	2	3	5	40-49	F	Non M	graduate	No	7	north	long	English	NZ	None	No	No	None	No	10	-0.87640825	10	3.159	3.9021190231311933
1b817b93	big		FALSE	5	4.35643564356436	3.692	3	nui	2	3	5	30-39	F	Non M	undergraduate	No	9	north	long	English	NZ	fra	No	No	None	No	9	-0.87640825	10	3.159	3.9021190231311933
2d528dd7	big		FALSE	5	4.35643564356436	5.222	3	nui	2	3	5	30-39	F	Non M	graduate	Yes	9	south	long	English	NZ	None	No	No	None	No	4	-0.87640825	10	3.159	3.9021190231311933
90e5e8cd			FALSE	1	4.35643564356436	4.458	3	nui	3	3	6	18-29	M	Non M	high	Yes	7	south	long	English	Other	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
b3f52c92	big		FALSE	5	4.35643564356436	6.673	3	nui	2	3	5	50-59	F	Non M	undergraduate	No	9	north	long	English	NZ	None	No	No	None	No	10	-0.87640825	10	3.159	3.9021190231311933
e7a6cb02	big / large		FALSE	5	4.35643564356436	5.032	3	nui	3	3	6	30-39	F	Non M	graduate	No	9	north	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
a95bbe09			FALSE	1	4.35643564356436	8.84	3	nui	2	3	5	18-29	F	Non M	undergraduate	Yes	9	north	long	English	NZ	sam & ton	No	Yes	Samoan and Tongan	No	8	-0.87640825	10	3.159	3.9021190231311933
35ace421	Big		FALSE	5	4.35643564356436	5.072	3	nui	2	3	5	30-39	Q	M	undergraduate	No	9	north	long	English	NZ	None	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
f44d2e0f	Place		FALSE	4	4.35643564356436	15.61	3	nui	1	3	4	40-49	F	Non M	undergraduate	Yes	6	north	long	English	NZ	None	No	No	None	No	9	-0.87640825	10	3.159	3.9021190231311933
cc1c1267			FALSE	5	4.35643564356436	3.709	3	nui	1	1	2	30-39	M	Non M	undergraduate	No	4	north	long	English	NZ	None	No	No	None	No	5	-0.87640825	10	3.159	3.9021190231311933
16ebc36e			FALSE	1	4.35643564356436	10.728	3	nui	2	2	4	18-29	M	Non M	high	No	8	south	long	English	NZ	None	No	No	None	No	3	-0.87640825	10	3.159	3.9021190231311933
3ae1c665	big	correct	TRUE	5	4.35643564356436	8.145	3	nui	1	1	2	40-49	M	Non M	undergraduate	No	6	south	long	English	NZ	None	No	No	None	No	7	-0.87640825	10	3.159	3.9021190231311933
47e3ca34			FALSE	1	4.35643564356436	10.775	3	nui	1	1	2	18-29	F	Non M	undergraduate	No	7	north	long	English	NZ	None	No	No	None	No	5	-0.87640825	10	3.159	3.9021190231311933
a8ba7dee	big	correct	TRUE	5	4.35643564356436	5.825	3	nui	1	1	2	50-59	F	Non M	undergraduate	No	4	north	long	English	NZ	None	No	No	None	No	5	-0.87640825	10	3.159	3.9021190231311933
fb17522d	Big	correct	TRUE	2	4.35643564356436	11.601	3	nui	1	1	2	40-49	F	Non M	graduate	No	6	overseas	long	English	NZ	None	No	No	None	No	2	-0.87640825	10	3.159	3.9021190231311933
14c01ea3	big	correct	TRUE	3	4.35643564356436	15.791	3	nui	1	2	3	+60	M	Non M	graduate	No	7	north	long	English	Other	ton	No	Yes	Tongan	No	9	-0.87640825	10	3.159	3.9021190231311933
30c99d93	lots	correct	TRUE	5	4.35643564356436	33.649	3	nui	1	2	3	30-39	F	Non M	graduate	No	9	south	long	English	Other	None	No	No	None	No	7	-0.87640825	10	3.159	3.9021190231311933
3a0ba348			FALSE	1	4.35643564356436	11.92	3	nui	2	2	4	30-39	F	Non M	graduate	No	9	south	long	English	NZ	None	No	No	None	No	9	-0.87640825	10	3.159	3.9021190231311933
5ac280f8	big	correct	TRUE	5	4.35643564356436	5.55	3	nui	1	2	3	40-49	M	Non M	graduate	No	4	overseas	long	English	NZ	None	No	No	None	No	2	-0.87640825	10	3.159	3.9021190231311933
d6a42c42	large	correct	TRUE	5	4.35643564356436	3.73	3	nui	2	2	4	40-49	M	M	graduate	No	8	overseas	long	English	NZ	None	No	No	None	No	5	-0.87640825	10	3.159	3.9021190231311933
f1ace57e			FALSE	1	4.35643564356436	7.107	3	nui	1	1	2	18-29	M	Non M	high	No	5	north	short	English	NZ	None	No	No	None	No	5	-0.87640825	10	3.159	3.9021190231311933
47a10225	big	correct	TRUE		4.35643564356436	2.218	3	nui	2	2	4	18-29	F	Non M	undergraduate	No	9	south	long	English	NZ	None	No	No	None	No	5	-0.87640825	10	3.159	3.9021190231311933
1e48b18a			FALSE	5	4.35643564356436	5.848	3	nui	0	0	0	+60	F	Non M	high	No	0	overseas	long	English	Other	None	No	No	None	No	2	-0.87640825	10	3.159	3.9021190231311933
96e8c3a6			FALSE	1	4.35643564356436	23.839	3	nui	0	0	0	40-49	F	Non M	graduate	No	1	north	long	English	Other	None	No	No	None	No	3	-0.87640825	10	3.159	3.9021190231311933
134572fd			FALSE	1	4.35643564356436	6.738	3	nui	1	1	2	30-39	F	Non M	high	No	5	north	long	English	NZ	deu	No	No	None	No	7	-0.87640825	10	3.159	3.9021190231311933
1ac3feb6			FALSE	1	4.35643564356436	44.478	3	nui	0	0	0	+60	F	Non M	high	No	3	north	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
eb94bae5	Big	correct	TRUE	5	4.35643564356436	5.663	3	nui	1	1	2	+60	F	Non M	graduate	No	9	north	long	English	Other	None	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
8705339d	Big	correct	TRUE	5	4.35643564356436	7.636	3	nui	2	2	4	40-49	F	M	high	Yes	9	south	long	English	NZ	None	No	No	None	No	9	-0.87640825	10	3.159	3.9021190231311933
4679d5da			FALSE	5	4.35643564356436	57.335	3	nui	1	1	2	40-49	F	Non M	undergraduate	Yes	8	south	long	English	NZ	None	No	No	None	No	9	-0.87640825	10	3.159	3.9021190231311933
0a88b907			FALSE	1	4.35643564356436	4.189	3	nui	1	1	2	18-29	M	Non M	undergraduate	No	1	north	long	English	NZ	None	No	No	None	No	4	-0.87640825	10	3.159	3.9021190231311933
d31e10b5	Sleep	incorrect	FALSE	3	4.35643564356436	8.462	3	nui	1	1	2	30-39	F	Non M	graduate	No	0	north	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
16f1c5db	Big	correct	TRUE	4	4.35643564356436	10.607	3	nui	1	2	3	40-49	F	M	high	No	9	north	long	English	NZ	None	No	No	None	No	5	-0.87640825	10	3.159	3.9021190231311933
9efa2748	big	correct	TRUE	5	4.35643564356436	4.15	3	nui	1	2	3	18-29	F	Non M	undergraduate	No	9	south	long	English	NZ	None	No	No	None	No	7	-0.87640825	10	3.159	3.9021190231311933
6b45214b	great	correct	TRUE	5	4.35643564356436	4.878	3	nui	1	1	2	40-49	F	Non M	graduate	Yes	8	north	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
eaed6b4d	Buying something new		FALSE	2	4.35643564356436	42.091	3	nui	1	2	3	40-49	F	Non M	high	No	4	south	long	English	NZ	None	No	No	None	No	10	-0.87640825	10	3.159	3.9021190231311933
cf0bb003	Big	correct	TRUE	5	4.35643564356436	4.935	3	nui	1	2	3	30-39	F	Non M	graduate	Yes	9	north	long	English	NZ	None	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
b8ef0b44	Very	incorrect	FALSE	1	4.35643564356436	16.817	3	nui	1	1	2	40-49	F	Non M	graduate	Yes	4	south	long	English	NZ	None	No	No	None	No	3	-0.87640825	10	3.159	3.9021190231311933
301e327c			FALSE	1	4.35643564356436	14.907	3	nui	1	1	2	50-59	F	Non M	graduate	No	7	south	long	English	NZ	fra	No	No	None	No	10	-0.87640825	10	3.159	3.9021190231311933
e304f430			FALSE	2	4.35643564356436	11.176	3	nui	1	0	1	+60	F	Non M	high	No	3	north	long	English	NZ	None	No	No	None	No	9	-0.87640825	10	3.159	3.9021190231311933
4638ab83			FALSE	5	4.35643564356436	21.184	3	nui	1	2	3	50-59	F	Non M	undergraduate	No	9	north	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
60405af1			FALSE	1	4.35643564356436	9.975	3	nui	0	1	1	40-49	F	Non M	graduate	Yes	7	north	long	English	NZ	None	No	No	None	Yes	10	-0.87640825	10	3.159	3.9021190231311933
d2e84870			FALSE	1	4.35643564356436	3.385	3	nui	2	2	4	18-29	F	Non M	high	No	7	south	long	English	NZ	None	No	No	None	No	7	-0.87640825	10	3.159	3.9021190231311933
4dd9cd15	Now	incorrect	FALSE	3	4.35643564356436	18.462	3	nui	1	1	2	50-59	M	Non M	graduate	No	3	north	long	English	NZ	None	No	No	None	No	10	-0.87640825	10	3.159	3.9021190231311933
4be05d37	New	incorrect	FALSE	1	4.35643564356436	6.188	3	nui	1	1	2	50-59	M	Non M	high	No	1	overseas	long	English	NZ	None	No	No	None	No	3	-0.87640825	10	3.159	3.9021190231311933
5a53017e	big (?)	correct	TRUE	2	4.35643564356436	32.149	3	nui	1	2	3	40-49	F	Non M	graduate	Yes	9	south	long	English	NZ	None	No	No	None	No	7	-0.87640825	10	3.159	3.9021190231311933
3d5fdc9a			FALSE	1	4.35643564356436	24.862	3	nui	1	1	2	40-49	F	Non M	graduate	No	6	overseas	long	English	NZ	None	No	No	None	No	2	-0.87640825	10	3.159	3.9021190231311933
4a184051			FALSE	5	4.35643564356436	7.977	3	nui	1	2	3	+60	F	Non M	graduate	No	5	south	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
51816fbc	Big	correct	TRUE	5	4.35643564356436	6.641	3	nui	1	2	3	50-59	F	Non M	undergraduate	No	9	north	long	English	Other	fra & ita	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
a702d7d3	Lots of	correct	TRUE	3	4.35643564356436	12.789	3	nui	2	2	4	40-49	F	Non M	graduate	Yes	9	north	long	English	NZ	deu	No	No	None	No	8	-0.87640825	10	3.159	3.9021190231311933
7ec0e2bf			FALSE	1	4.35643564356436	10.093	3	nui	2	2	4	40-49	F	Non M	undergraduate	Yes	9	north	long	English	NZ	None	No	No	None	No	6	-0.87640825	10	3.159	3.9021190231311933
28b1876e			FALSE	1	4.32673267326733	9.502	3	ono	1	1	2	30-39	F	M	graduate	Yes	8	south	short	English	NZ	None	No	Yes	Samoan	No	6	-0.93203125	11	3.195	3.7997385960627823
b3f52c92	6		FALSE	5	4.32673267326733	7.66	3	ono	2	3	5	50-59	F	Non M	undergraduate	No	9	north	long	English	NZ	None	No	No	None	No	10	-0.93203125	11	3.195	3.7997385960627823
1b817b93	six		FALSE	4	4.32673267326733	29.315	3	ono	2	3	5	30-39	F	Non M	undergraduate	No	9	north	long	English	NZ	fra	No	No	None	No	9	-0.93203125	11	3.195	3.7997385960627823
90e5e8cd	6		FALSE	5	4.32673267326733	4.861	3	ono	3	3	6	18-29	M	Non M	high	Yes	7	south	long	English	Other	None	No	No	None	No	6	-0.93203125	11	3.195	3.7997385960627823
2d528dd7	six		FALSE	5	4.32673267326733	5.735	3	ono	2	3	5	30-39	F	Non M	graduate	Yes	9	south	long	English	NZ	None	No	No	None	No	4	-0.93203125	11	3.195	3.7997385960627823
aa592fef	6		FALSE	5	4.32673267326733	5.832	3	ono	2	3	5	40-49	F	Non M	graduate	No	7	north	long	English	NZ	None	No	No	None	No	10	-0.93203125	11	3.195	3.7997385960627823
a8ba7dee			FALSE	3	4.32673267326733	9.624	3	ono	1	1	2	50-59	F	Non M	undergraduate	No	4	north	long	English	NZ	None	No	No	None	No	5	-0.93203125	11	3.195	3.7997385960627823
76b7c6cf	Six	correct	TRUE	4	4.32673267326733	54.159	3	ono	1	1	2	+60	F	Non M	undergraduate	No	4	north	long	English	NZ	None	No	No	None	No	8	-0.93203125	11	3.195	3.7997385960627823
00c448d8			FALSE	1	4.32673267326733	24.649	3	ono	1	0	1	50-59	M	Non M	high	No	3	south	short	English	NZ	None	No	No	None	No	8	-0.93203125	11	3.195	3.7997385960627823
30c99d93	6	correct	TRUE	5	4.32673267326733	5.295	3	ono	1	2	3	30-39	F	Non M	graduate	No	9	south	long	English	Other	None	No	No	None	No	7	-0.93203125	11	3.195	3.7997385960627823
8dc4a9cb	six	correct	TRUE	4	4.32673267326733	8.119	3	ono	2	2	4	50-59	F	Non M	high	No	8	south	long	English	NZ	None	No	No	None	No	9	-0.93203125	11	3.195	3.7997385960627823
106c92bc	Six	correct	TRUE	5	4.32673267326733	5.674	3	ono	1	1	2	18-29	F	Non M	high	No	9	south	short	English	NZ	None	No	No	None	No	4	-0.93203125	11	3.195	3.7997385960627823
1e48b18a			FALSE	5	4.32673267326733	5.99	3	ono	0	0	0	+60	F	Non M	high	No	0	overseas	long	English	Other	None	No	No	None	No	2	-0.93203125	11	3.195	3.7997385960627823
38a2dff5	A number Six?	correct	TRUE	1	4.32673267326733	16.928	3	ono	1	1	2	30-39	M	Non M	undergraduate	Yes	4	north	long	English	NZ	None	No	No	None	No	6	-0.93203125	11	3.195	3.7997385960627823
d2e84870	The number 5	partially correct	FALSE	5	4.32673267326733	8.097	3	ono	2	2	4	18-29	F	Non M	high	No	7	south	long	English	NZ	None	No	No	None	No	7	-0.93203125	11	3.195	3.7997385960627823
76ee8695	Number 6	correct	TRUE	3	4.32673267326733	16.133	3	ono	1	2	3	30-39	F	Non M	graduate	Yes	8	south	long	English	NZ	None	No	No	None	No	10	-0.93203125	11	3.195	3.7997385960627823
02adf32d	eight	partially correct	FALSE	3	4.32673267326733	6.619	3	ono	1	2	3	18-29	F	Non M	high	No	9	south	long	English	NZ	None	No	No	None	No	6	-0.93203125	11	3.195	3.7997385960627823
e7a6cb02	six		FALSE	5	4.32673267326733	8.096	3	ono	3	3	6	30-39	F	Non M	graduate	No	9	north	long	English	NZ	None	No	No	None	No	6	-0.93203125	11	3.195	3.7997385960627823
75c06d75	Six	correct	TRUE	5	4.32673267326733	15.562	3	ono	2	2	4	50-59	M	Non M	graduate	No	8	north	long	English	NZ	None	No	No	None	No	10	-0.93203125	11	3.195	3.7997385960627823
47e3ca34			FALSE	1	4.32673267326733	9.8	3	ono	1	1	2	18-29	F	Non M	undergraduate	No	7	north	long	English	NZ	None	No	No	None	No	5	-0.93203125	11	3.195	3.7997385960627823
a7104a70	9	partially correct	FALSE	1	4.32673267326733	7.408	3	ono	0	1	1	40-49	F	Non M	graduate	No	1	south	long	English	NZ	None	No	No	None	No	5	-0.93203125	11	3.195	3.7997385960627823
74a10304			FALSE	1	4.32673267326733	8.9	3	ono	1	1	2	+60	F	Non M	undergraduate	No	4	south	long	English	NZ	None	No	No	None	No	6	-0.93203125	11	3.195	3.7997385960627823
4dd9cd15			FALSE	1	4.32673267326733	40.922	3	ono	1	1	2	50-59	M	Non M	graduate	No	3	north	long	English	NZ	None	No	No	None	No	10	-0.93203125	11	3.195	3.7997385960627823
d31e10b5	Six	correct	TRUE	4	4.32673267326733	16.032	3	ono	1	1	2	30-39	F	Non M	graduate	No	0	north	long	English	NZ	None	No	No	None	No	6	-0.93203125	11	3.195	3.7997385960627823
16f1c5db	6	correct	TRUE	4	4.32673267326733	5.453	3	ono	1	2	3	40-49	F	M	high	No	9	north	long	English	NZ	None	No	No	None	No	5	-0.93203125	11	3.195	3.7997385960627823
65a59c87			FALSE	1	4.32673267326733	8.986	3	ono	0	1	1	50-59	F	Non M	graduate	No	4	south	long	English	Other	fra	No	No	None	No	7	-0.93203125	11	3.195	3.7997385960627823
481d9654	number six	correct	TRUE	3	4.32673267326733	33.476	3	ono	1	1	2	40-49	F	Non M	graduate	Yes	6	south	long	English	Other	None	No	No	None	Yes	9	-0.93203125	11	3.195	3.7997385960627823
d36862f3			FALSE	1	4.32673267326733	6.357	3	ono	0	1	1	30-39	F	Non M	high	No	2	north	long	English	NZ	None	No	No	None	No	6	-0.93203125	11	3.195	3.7997385960627823
134572fd			FALSE	1	4.32673267326733	4.874	3	ono	1	1	2	30-39	F	Non M	high	No	5	north	long	English	NZ	deu	No	No	None	No	7	-0.93203125	11	3.195	3.7997385960627823
72f355ae	six	correct	TRUE	2	4.32673267326733	11.175	3	ono	1	1	2	40-49	F	Non M	graduate	No	7	south	long	English	NZ	fra	No	No	None	No	5	-0.93203125	11	3.195	3.7997385960627823
36cfbe09	seven	partially correct	FALSE	5	4.32673267326733	20.82	3	ono	2	1	3	+60	F	Non M	graduate	No	9	south	long	English	NZ	None	No	No	None	No	10	-0.93203125	11	3.195	3.7997385960627823
752d97d5			FALSE	1	4.32673267326733	4.773	3	ono	1	1	2	50-59	F	Non M	graduate	No	8	south	long	English	Other	None	No	No	None	No	9	-0.93203125	11	3.195	3.7997385960627823
37b0bad4	The number SIX	correct	TRUE	5	4.32673267326733	33.305	3	ono	2	2	4	50-59	F	M	high	No	8	overseas	long	English	NZ	None	No	Yes	None	No	6	-0.93203125	11	3.195	3.7997385960627823
2d98bfa3	Six	correct	TRUE	4	4.32673267326733	8.48	3	ono	1	1	2	30-39	F	Non M	high	Yes	7	north	long	English	NZ	None	No	No	None	No	8	-0.93203125	11	3.195	3.7997385960627823
3ae1c665	Six	correct	TRUE	5	4.32673267326733	12.911	3	ono	1	1	2	40-49	M	Non M	undergraduate	No	6	south	long	English	NZ	None	No	No	None	No	7	-0.93203125	11	3.195	3.7997385960627823
4d125b9e			FALSE	1	4.32673267326733	9.74	3	ono	1	2	3	30-39	F	Non M	undergraduate	No	8	north	long	English	NZ	None	No	No	None	No	8	-0.93203125	11	3.195	3.7997385960627823
d6a42c42	six	correct	TRUE	4	4.32673267326733	9.526	3	ono	2	2	4	40-49	M	M	graduate	No	8	overseas	long	English	NZ	None	No	No	None	No	5	-0.93203125	11	3.195	3.7997385960627823
5ac280f8			FALSE	1	4.32673267326733	5.408	3	ono	1	2	3	40-49	M	Non M	graduate	No	4	overseas	long	English	NZ	None	No	No	None	No	2	-0.93203125	11	3.195	3.7997385960627823
ad71a777	six	correct	TRUE	5	4.32673267326733	7.796	3	ono	1	1	2	30-39	F	Non M	undergraduate	Yes	8	south	long	English	NZ	None	No	No	None	No	6	-0.93203125	11	3.195	3.7997385960627823
ca99aee6			FALSE		4.32673267326733	3.184	3	ono	1	0	1	50-59	F	Non M	undergraduate	No	4	north	long	English	NZ	fra	No	No	None	No	7	-0.93203125	11	3.195	3.7997385960627823
0cb0d1e5			FALSE	1	4.32673267326733	7.922	3	ono	0	0	0	30-39	F	Non M	graduate	No	4	south	long	English	NZ	None	No	No	None	No	5	-0.93203125	11	3.195	3.7997385960627823
167b21f9	6	correct	TRUE	5	4.32673267326733	28.297	3	ono	2	2	4	18-29	F	Non M	undergraduate	No	9	south	long	English	Other	cmn	No	No	None	No	10	-0.93203125	11	3.195	3.7997385960627823
c1877b78	six	correct	TRUE	4	4.32673267326733	14.327	3	ono	2	2	4	18-29	F	Non M	undergraduate	No	7	north	long	English	NZ	None	No	No	None	No	7	-0.93203125	11	3.195	3.7997385960627823
43668cbf	Nose	incorrect	FALSE	2	4.32673267326733	12.971	3	ono	1	1	2	+60	F	Non M	undergraduate	No	8	south	long	English	NZ	None	No	No	None	No	8	-0.93203125	11	3.195	3.7997385960627823
f0e8bd26	The numbe4 6	correct	TRUE	5	4.32673267326733	14.769	3	ono	2	2	4	50-59	F	M	high	Yes	9	north	long	English	NZ	None	No	No	None	No	10	-0.93203125	11	3.195	3.7997385960627823
a95bbe09	six		FALSE	5	4.32673267326733	3.853	3	ono	2	3	5	18-29	F	Non M	undergraduate	Yes	9	north	long	English	NZ	sam & ton	No	Yes	Samoan and Tongan	No	8	-0.93203125	11	3.195	3.7997385960627823
35ace421	Six		FALSE	5	4.32673267326733	7.861	3	ono	2	3	5	30-39	Q	M	undergraduate	No	9	north	long	English	NZ	None	No	No	None	No	8	-0.93203125	11	3.195	3.7997385960627823
f44d2e0f	Number six		FALSE	5	4.32673267326733	13.275	3	ono	1	3	4	40-49	F	Non M	undergraduate	Yes	6	north	long	English	NZ	None	No	No	None	No	9	-0.93203125	11	3.195	3.7997385960627823
1e451662	six	correct	TRUE	4	4.32673267326733	26.12	3	ono	1	1	2	+60	F	Non M	high	No	5	south	long	English	NZ	None	No	No	None	No	5	-0.93203125	11	3.195	3.7997385960627823
60405af1	Six	correct	TRUE	5	4.32673267326733	14.78	3	ono	0	1	1	40-49	F	Non M	graduate	Yes	7	north	long	English	NZ	None	No	No	None	Yes	10	-0.93203125	11	3.195	3.7997385960627823
0adeeb30			FALSE	1	4.32673267326733	10.551	3	ono	0	0	0	50-59	F	Non M	graduate	No	0	overseas	long	English	NZ	None	No	No	None	No	2	-0.93203125	11	3.195	3.7997385960627823
c689413d	six	correct	TRUE	5	4.32673267326733	25.537	3	ono	1	1	2	30-39	F	Non M	graduate	Yes	6	south	long	French	Other	None	No	No	None	No	8	-0.93203125	11	3.195	3.7997385960627823
7e26aa7c			FALSE	1	4.32673267326733	5.299	3	ono	1	1	2	40-49	F	Non M	graduate	Yes	6	north	long	English	Other	None	No	No	None	No	9	-0.93203125	11	3.195	3.7997385960627823
ccb6fad4			FALSE	1	4.32673267326733	4.633	3	ono	2	1	3	18-29	F	Non M	undergraduate	No	5	south	long	English	NZ	pun	No	No	None	No	3	-0.93203125	11	3.195	3.7997385960627823
96e8c3a6			FALSE	1	4.32673267326733	3.903	3	ono	0	0	0	40-49	F	Non M	graduate	No	1	north	long	English	Other	None	No	No	None	No	3	-0.93203125	11	3.195	3.7997385960627823
16ebc36e	Six	correct	TRUE	5	4.32673267326733	7.464	3	ono	2	2	4	18-29	M	Non M	high	No	8	south	long	English	NZ	None	No	No	None	No	3	-0.93203125	11	3.195	3.7997385960627823
8375628e			FALSE	1	4.32673267326733	3.054	3	ono	0	0	0	18-29	M	Non M	high	No	0	south	long	English	NZ	None	No	No	None	No	4	-0.93203125	11	3.195	3.7997385960627823
9efa2748	six	correct	TRUE	5	4.32673267326733	5.378	3	ono	1	2	3	18-29	F	Non M	undergraduate	No	9	south	long	English	NZ	None	No	No	None	No	7	-0.93203125	11	3.195	3.7997385960627823
7ec0e2bf	Six	correct	TRUE	5	4.32673267326733	10.774	3	ono	2	2	4	40-49	F	Non M	undergraduate	Yes	9	north	long	English	NZ	None	No	No	None	No	6	-0.93203125	11	3.195	3.7997385960627823
f84caf57			FALSE	1	4.32673267326733	1092.439	3	ono	1	1	2	30-39	F	Non M	undergraduate	No	6	south	short	English	NZ	None	No	No	None	No	7	-0.93203125	11	3.195	3.7997385960627823
23bebf1a	six	correct	TRUE	5	4.32673267326733	10.639	3	ono	1	1	2	40-49	F	Non M	undergraduate	No	8	north	long	English	NZ	None	No	No	None	No	8	-0.93203125	11	3.195	3.7997385960627823
d7fa28f6	6	correct	TRUE	4	4.32673267326733	8.25	3	ono	1	1	2	30-39	F	Non M	graduate	No	9	north	long	English	NZ	None	No	No	None	No	8	-0.93203125	11	3.195	3.7997385960627823
